date,country,rate,currency
9-Dec-14,"China, P.R.",6.1855,Yuan
22-Sep-14,New Zealand,0.8125,Dollar
23-Sep-14,New Zealand,0.8066,Dollar
24-Sep-14,New Zealand,0.8067,Dollar
25-Sep-14,New Zealand,0.7932,Dollar
2-Jan-15,Canada,1.1725,Dollar
5-Jan-15,Canada,1.1785,Dollar
6-Jan-15,Canada,1.1802,Dollar
30-Dec-14,Brazil,2.6605,Real
31-Dec-14,Brazil,2.6563,Real
1-Jan-15,Brazil,ND,Real
5-Jan-15,Australia,0.8095,Dollar
6-Jan-15,Australia,0.8118,Dollar
7-Jan-15,Australia,0.8049,Dollar
8-Jan-15,Australia,0.8126,Dollar
9-Jan-15,Australia,0.8191,Dollar
12-Jan-15,Australia,0.8165,Dollar
18-Nov-14,Greece,ND,Drachma
19-Nov-14,Greece,ND,Drachma
20-Nov-14,Greece,ND,Drachma
21-Nov-14,Greece,ND,Drachma
24-Nov-14,Greece,ND,Drachma
22-Oct-14,EMU member countries,1.2658,Euro
23-Oct-14,EMU member countries,1.2658,Euro
24-Oct-14,EMU member countries,1.2675,Euro
27-Oct-14,EMU member countries,1.2712,Euro
28-Oct-14,EMU member countries,1.2747,Euro
24-Nov-14,Denmark,5.9868,Krone
25-Nov-14,Denmark,5.9648,Krone
26-Nov-14,Denmark,5.9503,Krone
27-Nov-14,Denmark,ND,Krone
28-Nov-14,Denmark,5.9817,Krone
1-Dec-14,Denmark,5.9568,Krone
10-Dec-14,"China, P.R.",6.1763,Yuan
11-Dec-14,"China, P.R.",6.1881,Yuan
12-Dec-14,"China, P.R.",6.1864,Yuan
15-Dec-14,"China, P.R.",6.1900,Yuan
16-Dec-14,"China, P.R.",6.1890,Yuan
26-Sep-14,New Zealand,0.7876,Dollar
29-Sep-14,New Zealand,0.7788,Dollar
30-Sep-14,New Zealand,0.7788,Dollar
1-Oct-14,New Zealand,0.7811,Dollar
2-Oct-14,New Zealand,0.7881,Dollar
7-Jan-15,Canada,1.1851,Dollar
8-Jan-15,Canada,1.1812,Dollar
9-Jan-15,Canada,1.1857,Dollar
12-Jan-15,Canada,1.1929,Dollar
13-Jan-15,Canada,1.1947,Dollar
2-Jan-15,Brazil,2.6967,Real
5-Jan-15,Brazil,2.7284,Real
6-Jan-15,Brazil,2.7013,Real
7-Jan-15,Brazil,2.7000,Real
8-Jan-15,Brazil,2.6635,Real
13-Jan-15,Australia,0.8164,Dollar
14-Jan-15,Australia,0.8163,Dollar
15-Jan-15,Australia,0.8212,Dollar
16-Jan-15,Australia,0.8194,Dollar
19-Jan-15,Australia,ND,Dollar
25-Nov-14,Greece,ND,Drachma
26-Nov-14,Greece,ND,Drachma
27-Nov-14,Greece,ND,Drachma
28-Nov-14,Greece,ND,Drachma
1-Dec-14,Greece,ND,Drachma
2-Dec-14,Greece,ND,Drachma
29-Oct-14,EMU member countries,1.2762,Euro
30-Oct-14,EMU member countries,1.2622,Euro
31-Oct-14,EMU member countries,1.2530,Euro
3-Nov-14,EMU member countries,1.2487,Euro
4-Nov-14,EMU member countries,1.2554,Euro
2-Dec-14,Denmark,6.0053,Krone
3-Dec-14,Denmark,6.0465,Krone
4-Dec-14,Denmark,5.9847,Krone
5-Dec-14,Denmark,6.0459,Krone
17-Dec-14,"China, P.R.",6.1957,Yuan
18-Dec-14,"China, P.R.",6.2139,Yuan
19-Dec-14,"China, P.R.",6.2196,Yuan
22-Dec-14,"China, P.R.",6.2213,Yuan
3-Oct-14,New Zealand,0.7772,Dollar
6-Oct-14,New Zealand,0.7806,Dollar
7-Oct-14,New Zealand,0.7834,Dollar
8-Oct-14,New Zealand,0.7800,Dollar
9-Oct-14,New Zealand,0.7864,Dollar
14-Jan-15,Canada,1.1957,Dollar
15-Jan-15,Canada,1.1932,Dollar
16-Jan-15,Canada,1.1986,Dollar
19-Jan-15,Canada,ND,Dollar
20-Jan-15,Canada,1.2085,Dollar
9-Jan-15,Brazil,2.6375,Real
12-Jan-15,Brazil,2.6673,Real
13-Jan-15,Brazil,2.6366,Real
14-Jan-15,Brazil,2.6145,Real
15-Jan-15,Brazil,2.6324,Real
20-Jan-15,Australia,0.8177,Dollar
21-Jan-15,Australia,0.8101,Dollar
22-Jan-15,Australia,0.8099,Dollar
23-Jan-15,Australia,0.7935,Dollar
26-Jan-15,Australia,0.7934,Dollar
3-Dec-14,Greece,ND,Drachma
4-Dec-14,Greece,ND,Drachma
5-Dec-14,Greece,ND,Drachma
8-Dec-14,Greece,ND,Drachma
9-Dec-14,Greece,ND,Drachma
5-Nov-14,EMU member countries,1.2488,Euro
6-Nov-14,EMU member countries,1.2414,Euro
7-Nov-14,EMU member countries,1.2422,Euro
10-Nov-14,EMU member countries,1.2425,Euro
11-Nov-14,EMU member countries,ND,Euro
8-Dec-14,Denmark,6.0528,Krone
9-Dec-14,Denmark,5.9931,Krone
10-Dec-14,Denmark,5.9875,Krone
11-Dec-14,Denmark,5.9981,Krone
12-Dec-14,Denmark,5.9577,Krone
23-Dec-14,"China, P.R.",6.2256,Yuan
24-Dec-14,"China, P.R.",6.2148,Yuan
25-Dec-14,"China, P.R.",ND,Yuan
26-Dec-14,"China, P.R.",ND,Yuan
10-Oct-14,New Zealand,0.7834,Dollar
13-Oct-14,New Zealand,ND,Dollar
14-Oct-14,New Zealand,0.7855,Dollar
21-Jan-15,Canada,1.2377,Dollar
16-Jan-15,Brazil,2.6225,Real
19-Jan-15,Brazil,ND,Real
27-Jan-15,Australia,0.7939,Dollar
28-Jan-15,Australia,0.7973,Dollar
10-Dec-14,Greece,ND,Drachma
11-Dec-14,Greece,ND,Drachma
12-Dec-14,Greece,ND,Drachma
15-Dec-14,Greece,ND,Drachma
12-Nov-14,EMU member countries,1.2456,Euro
13-Nov-14,EMU member countries,1.2476,Euro
14-Nov-14,EMU member countries,1.2494,Euro
17-Nov-14,EMU member countries,1.2447,Euro
15-Dec-14,Denmark,5.9660,Krone
16-Dec-14,Denmark,5.9503,Krone
17-Dec-14,Denmark,5.9965,Krone
18-Dec-14,Denmark,6.0523,Krone
19-Dec-14,Denmark,6.0807,Krone
29-Dec-14,"China, P.R.",6.2222,Yuan
30-Dec-14,"China, P.R.",6.2015,Yuan
31-Dec-14,"China, P.R.",6.2046,Yuan
1-Jan-15,"China, P.R.",ND,Yuan
2-Jan-15,"China, P.R.",6.2046,Yuan
15-Oct-14,New Zealand,0.7937,Dollar
16-Oct-14,New Zealand,0.7963,Dollar
17-Oct-14,New Zealand,0.7935,Dollar
20-Oct-14,New Zealand,0.7967,Dollar
21-Oct-14,New Zealand,0.7968,Dollar
22-Jan-15,Canada,1.2370,Dollar
23-Jan-15,Canada,1.2400,Dollar
26-Jan-15,Canada,1.2409,Dollar
27-Jan-15,Canada,1.2402,Dollar
28-Jan-15,Canada,1.2452,Dollar
20-Jan-15,Brazil,2.6148,Real
21-Jan-15,Brazil,2.5982,Real
22-Jan-15,Brazil,2.5644,Real
23-Jan-15,Brazil,2.5805,Real
26-Jan-15,Brazil,2.5820,Real
29-Jan-15,Australia,0.7758,Dollar
30-Jan-15,Australia,0.7762,Dollar
2-Feb-15,Australia,0.7818,Dollar
3-Feb-15,Australia,0.7737,Dollar
4-Feb-15,Australia,0.7761,Dollar
16-Dec-14,Greece,ND,Drachma
17-Dec-14,Greece,ND,Drachma
18-Dec-14,Greece,ND,Drachma
19-Dec-14,Greece,ND,Drachma
22-Dec-14,Greece,ND,Drachma
18-Nov-14,EMU member countries,1.2534,Euro
19-Nov-14,EMU member countries,1.2548,Euro
20-Nov-14,EMU member countries,1.2526,Euro
21-Nov-14,EMU member countries,1.2394,Euro
24-Nov-14,EMU member countries,1.2427,Euro
25-Nov-14,EMU member countries,1.2472,Euro
22-Dec-14,Denmark,6.0723,Krone
23-Dec-14,Denmark,6.1066,Krone
24-Dec-14,Denmark,6.1039,Krone
25-Dec-14,Denmark,ND,Krone
26-Dec-14,Denmark,ND,Krone
29-Dec-14,Denmark,6.1108,Krone
5-Jan-15,"China, P.R.",6.2201,Yuan
6-Jan-15,"China, P.R.",6.2125,Yuan
7-Jan-15,"China, P.R.",6.2127,Yuan
22-Oct-14,New Zealand,0.7944,Dollar
23-Oct-14,New Zealand,0.7841,Dollar
24-Oct-14,New Zealand,0.7863,Dollar
29-Jan-15,Canada,1.2644,Dollar
30-Jan-15,Canada,1.2716,Dollar
2-Feb-15,Canada,1.2577,Dollar
27-Jan-15,Brazil,2.5737,Real
28-Jan-15,Brazil,2.5825,Real
29-Jan-15,Brazil,2.6113,Real
5-Feb-15,Australia,0.7803,Dollar
6-Feb-15,Australia,0.7807,Dollar
9-Feb-15,Australia,0.7813,Dollar
10-Feb-15,Australia,0.7781,Dollar
23-Dec-14,Greece,ND,Drachma
24-Dec-14,Greece,ND,Drachma
25-Dec-14,Greece,ND,Drachma
26-Dec-14,Greece,ND,Drachma
26-Nov-14,EMU member countries,1.2503,Euro
27-Nov-14,EMU member countries,ND,Euro
30-Dec-14,Denmark,6.1159,Krone
31-Dec-14,Denmark,6.1534,Krone
8-Jan-15,"China, P.R.",6.2143,Yuan
9-Jan-15,"China, P.R.",6.2085,Yuan
27-Oct-14,New Zealand,0.7887,Dollar
28-Oct-14,New Zealand,0.7929,Dollar
29-Oct-14,New Zealand,0.7965,Dollar
3-Feb-15,Canada,1.2452,Dollar
4-Feb-15,Canada,1.2550,Dollar
5-Feb-15,Canada,1.2419,Dollar
30-Jan-15,Brazil,2.6843,Real
2-Feb-15,Brazil,2.7086,Real
3-Feb-15,Brazil,2.7016,Real
11-Feb-15,Australia,0.7713,Dollar
12-Feb-15,Australia,0.7763,Dollar
13-Feb-15,Australia,0.7772,Dollar
29-Dec-14,Greece,ND,Drachma
30-Dec-14,Greece,ND,Drachma
31-Dec-14,Greece,ND,Drachma
28-Nov-14,EMU member countries,1.2438,Euro
1-Jan-15,Denmark,ND,Krone
2-Jan-15,Denmark,6.1954,Krone
5-Jan-15,Denmark,6.2426,Krone
12-Jan-15,"China, P.R.",6.2027,Yuan
13-Jan-15,"China, P.R.",6.1970,Yuan
14-Jan-15,"China, P.R.",6.1957,Yuan
30-Oct-14,New Zealand,0.7840,Dollar
31-Oct-14,New Zealand,0.7780,Dollar
3-Nov-14,New Zealand,0.7732,Dollar
4-Nov-14,New Zealand,0.7777,Dollar
6-Feb-15,Canada,1.2524,Dollar
9-Feb-15,Canada,1.2448,Dollar
10-Feb-15,Canada,1.2528,Dollar
11-Feb-15,Canada,1.2635,Dollar
12-Feb-15,Canada,1.2464,Dollar
13-Feb-15,Canada,1.2449,Dollar
4-Feb-15,Brazil,2.7403,Real
5-Feb-15,Brazil,2.7306,Real
6-Feb-15,Brazil,2.7681,Real
9-Feb-15,Brazil,2.7872,Real
10-Feb-15,Brazil,2.8304,Real
11-Feb-15,Brazil,2.8724,Real
16-Feb-15,Australia,ND,Dollar
17-Feb-15,Australia,0.7816,Dollar
18-Feb-15,Australia,0.7778,Dollar
19-Feb-15,Australia,0.7810,Dollar
20-Feb-15,Australia,0.7833,Dollar
1-Jan-15,Greece,ND,Drachma
2-Jan-15,Greece,ND,Drachma
5-Jan-15,Greece,ND,Drachma
6-Jan-15,Greece,ND,Drachma
1-Dec-14,EMU member countries,1.2490,Euro
2-Dec-14,EMU member countries,1.2390,Euro
3-Dec-14,EMU member countries,1.2304,Euro
4-Dec-14,EMU member countries,1.2432,Euro
5-Dec-14,EMU member countries,1.2304,Euro
6-Jan-15,Denmark,6.2345,Krone
7-Jan-15,Denmark,6.2948,Krone
8-Jan-15,Denmark,6.2986,Krone
9-Jan-15,Denmark,6.2880,Krone
12-Jan-15,Denmark,6.2871,Krone
15-Jan-15,"China, P.R.",6.1870,Yuan
16-Jan-15,"China, P.R.",6.2065,Yuan
19-Jan-15,"China, P.R.",ND,Yuan
20-Jan-15,"China, P.R.",6.2137,Yuan
21-Jan-15,"China, P.R.",6.2112,Yuan
5-Nov-14,New Zealand,0.7728,Dollar
6-Nov-14,New Zealand,0.7715,Dollar
7-Nov-14,New Zealand,0.7736,Dollar
10-Nov-14,New Zealand,0.7763,Dollar
16-Feb-15,Canada,ND,Dollar
17-Feb-15,Canada,1.2401,Dollar
18-Feb-15,Canada,1.2456,Dollar
19-Feb-15,Canada,1.2484,Dollar
12-Feb-15,Brazil,2.8225,Real
13-Feb-15,Brazil,2.8273,Real
16-Feb-15,Brazil,ND,Real
17-Feb-15,Brazil,2.8290,Real
23-Feb-15,Australia,0.7807,Dollar
24-Feb-15,Australia,0.7808,Dollar
25-Feb-15,Australia,0.7898,Dollar
26-Feb-15,Australia,0.7816,Dollar
7-Jan-15,Greece,ND,Drachma
8-Jan-15,Greece,ND,Drachma
9-Jan-15,Greece,ND,Drachma
12-Jan-15,Greece,ND,Drachma
8-Dec-14,EMU member countries,1.2292,Euro
9-Dec-14,EMU member countries,1.2415,Euro
10-Dec-14,EMU member countries,1.2425,Euro
11-Dec-14,EMU member countries,1.2397,Euro
13-Jan-15,Denmark,6.3147,Krone
14-Jan-15,Denmark,6.3009,Krone
22-Jan-15,"China, P.R.",6.2085,Yuan
23-Jan-15,"China, P.R.",6.2279,Yuan
26-Jan-15,"China, P.R.",6.2535,Yuan
11-Nov-14,New Zealand,ND,Dollar
12-Nov-14,New Zealand,0.7898,Dollar
13-Nov-14,New Zealand,0.7901,Dollar
14-Nov-14,New Zealand,0.7910,Dollar
17-Nov-14,New Zealand,0.7935,Dollar
18-Nov-14,New Zealand,0.7941,Dollar
20-Feb-15,Canada,1.2503,Dollar
23-Feb-15,Canada,1.2577,Dollar
24-Feb-15,Canada,1.2601,Dollar
25-Feb-15,Canada,1.2418,Dollar
26-Feb-15,Canada,1.2490,Dollar
18-Feb-15,Brazil,2.8467,Real
19-Feb-15,Brazil,2.8578,Real
20-Feb-15,Brazil,2.8773,Real
23-Feb-15,Brazil,2.8688,Real
24-Feb-15,Brazil,2.8462,Real
27-Feb-15,Australia,0.7810,Dollar
2-Mar-15,Australia,0.7780,Dollar
3-Mar-15,Australia,0.7840,Dollar
4-Mar-15,Australia,0.7821,Dollar
13-Jan-15,Greece,ND,Drachma
14-Jan-15,Greece,ND,Drachma
12-Dec-14,EMU member countries,1.2484,Euro
15-Dec-14,EMU member countries,1.2470,Euro
15-Jan-15,Denmark,6.4100,Krone
16-Jan-15,Denmark,6.4521,Krone
19-Jan-15,Denmark,ND,Krone
20-Jan-15,Denmark,6.4300,Krone
27-Jan-15,"China, P.R.",6.2430,Yuan
28-Jan-15,"China, P.R.",6.2475,Yuan
29-Jan-15,"China, P.R.",6.2463,Yuan
30-Jan-15,"China, P.R.",6.2495,Yuan
19-Nov-14,New Zealand,0.7859,Dollar
20-Nov-14,New Zealand,0.7852,Dollar
21-Nov-14,New Zealand,0.7886,Dollar
24-Nov-14,New Zealand,0.7856,Dollar
27-Feb-15,Canada,1.2506,Dollar
2-Mar-15,Canada,1.2535,Dollar
3-Mar-15,Canada,1.2450,Dollar
4-Mar-15,Canada,1.2439,Dollar
25-Feb-15,Brazil,2.8656,Real
26-Feb-15,Brazil,2.8806,Real
27-Feb-15,Brazil,2.8618,Real
2-Mar-15,Brazil,2.8765,Real
5-Mar-15,Australia,0.7763,Dollar
6-Mar-15,Australia,0.7712,Dollar
9-Mar-15,Australia,0.7716,Dollar
10-Mar-15,Australia,0.7637,Dollar
11-Mar-15,Australia,0.7582,Dollar
15-Jan-15,Greece,ND,Drachma
16-Jan-15,Greece,ND,Drachma
19-Jan-15,Greece,ND,Drachma
20-Jan-15,Greece,ND,Drachma
16-Dec-14,EMU member countries,1.2504,Euro
17-Dec-14,EMU member countries,1.2406,Euro
18-Dec-14,EMU member countries,1.2291,Euro
19-Dec-14,EMU member countries,1.2235,Euro
21-Jan-15,Denmark,6.4178,Krone
22-Jan-15,Denmark,6.5202,Krone
23-Jan-15,Denmark,6.5998,Krone
26-Jan-15,Denmark,6.5998,Krone
2-Feb-15,"China, P.R.",6.2594,Yuan
3-Feb-15,"China, P.R.",6.2573,Yuan
4-Feb-15,"China, P.R.",6.2472,Yuan
5-Feb-15,"China, P.R.",6.2516,Yuan
25-Nov-14,New Zealand,0.7806,Dollar
26-Nov-14,New Zealand,0.7881,Dollar
27-Nov-14,New Zealand,ND,Dollar
28-Nov-14,New Zealand,0.7840,Dollar
5-Mar-15,Canada,1.2482,Dollar
6-Mar-15,Canada,1.2615,Dollar
9-Mar-15,Canada,1.2598,Dollar
10-Mar-15,Canada,1.2633,Dollar
3-Mar-15,Brazil,2.8967,Real
4-Mar-15,Brazil,2.9790,Real
5-Mar-15,Brazil,2.9961,Real
6-Mar-15,Brazil,3.0601,Real
9-Mar-15,Brazil,3.1015,Real
12-Mar-15,Australia,0.7705,Dollar
13-Mar-15,Australia,0.7631,Dollar
16-Mar-15,Australia,0.7656,Dollar
17-Mar-15,Australia,0.7615,Dollar
18-Mar-15,Australia,0.7653,Dollar
19-Mar-15,Australia,0.7618,Dollar
21-Jan-15,Greece,ND,Drachma
22-Jan-15,Greece,ND,Drachma
23-Jan-15,Greece,ND,Drachma
26-Jan-15,Greece,ND,Drachma
27-Jan-15,Greece,ND,Drachma
